operator;reference;license;rfc_date;raster;dl_normal;ul_normal;dl_max;ul_max
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47399;150000000;24000000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47400;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47401;198000000;27600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47402;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47403;48000000;7800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47404;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47405;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47406;24000000;4200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47409;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47410;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47411;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26741E47412;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47305;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47306;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47307;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47308;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47309;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47311;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47312;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47318;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47319;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47321;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47322;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47323;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47324;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47325;42000000;7200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47326;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47327;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47328;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47329;60000000;10200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47330;135000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47332;120000000;19800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47333;60000000;10200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47334;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47335;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47336;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47338;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47339;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47340;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47341;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47342;120000000;19800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47343;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47344;150000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47345;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47346;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47347;153000000;24600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47348;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47349;198000000;27600000;405000000;48000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47350;243000000;28800000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47351;246000000;28800000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47352;258000000;29400000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47353;261000000;29400000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47354;243000000;28800000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47355;231000000;28200000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47356;243000000;28800000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47357;246000000;28800000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47358;222000000;28200000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47359;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47360;165000000;25800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47361;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47362;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47363;138000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47364;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47365;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47366;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47373;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47374;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47375;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47376;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47377;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47378;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47379;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47380;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47381;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47382;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47383;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47387;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47388;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47389;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47390;120000000;19800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47391;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47392;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47393;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47394;162000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47395;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47396;138000000;22800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47397;162000000;25200000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47398;186000000;27000000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47399;162000000;25200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47400;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47401;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47402;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47403;150000000;24000000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47404;135000000;22800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47405;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47406;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47407;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47408;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47409;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47410;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47412;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26742E47413;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E46382;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47301;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47302;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47306;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47307;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47308;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47311;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47312;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47313;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47314;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47315;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47316;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47318;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47319;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47320;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47321;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47322;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47323;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47324;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47325;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47326;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47327;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47328;123000000;20400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47329;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47330;30000000;4800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47331;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47332;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47333;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47334;141000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47335;138000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47336;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47337;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47338;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47339;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47340;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47341;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47342;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47343;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47344;150000000;24000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47345;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47346;153000000;24600000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47347;168000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47348;192000000;27000000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47349;216000000;28200000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47350;255000000;29400000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47351;261000000;29400000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47352;261000000;29400000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47353;240000000;28800000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47354;228000000;28200000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47355;246000000;28800000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47356;273000000;30000000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47357;270000000;30000000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47358;243000000;28800000;405000000;48000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47359;198000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47360;174000000;26400000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47361;135000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47362;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47363;90000000;15000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47364;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47365;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47366;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47367;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47370;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47372;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47374;30000000;4800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47375;42000000;7200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47376;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47377;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47378;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47379;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47380;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47381;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47382;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47388;30000000;4800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47389;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47390;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47391;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47392;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47393;123000000;20400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47394;159000000;25200000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47395;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47396;186000000;27000000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47397;144000000;23400000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47398;156000000;24600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47399;180000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47400;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47401;228000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47402;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47403;150000000;24000000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47404;138000000;22800000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47405;126000000;21000000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47406;36000000;6000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47407;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47408;120000000;19800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47409;72000000;12000000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47412;18000000;3000000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26743E47413;24000000;4200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E46369;12000000;1800000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47300;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47303;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47306;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47307;6000000;1200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47308;48000000;7800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47309;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47310;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47311;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47313;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47314;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47315;12000000;1800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47316;6000000;1200000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47318;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47319;24000000;4200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47320;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47321;30000000;4800000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47322;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47323;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47324;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47325;60000000;10200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47326;42000000;7200000;100000000;17000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47327;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47328;105000000;17400000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47329;18000000;3000000;40000000;7000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47330;123000000;20400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47331;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47332;24000000;4200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47333;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47334;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47335;129000000;21600000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47336;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47337;120000000;19800000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47338;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47339;60000000;10200000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47340;126000000;21000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47341;123000000;20400000;205000000;34000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47342;138000000;22800000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47343;90000000;15000000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47344;135000000;22800000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47345;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47346;153000000;24600000;280000000;43000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47347;174000000;26400000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47348;165000000;25800000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47349;198000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47350;216000000;28200000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47351;252000000;29400000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47352;252000000;29400000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47353;234000000;28800000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47354;264000000;30000000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47355;243000000;28800000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47356;264000000;30000000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47357;255000000;29400000;455000000;50000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47358;240000000;28800000;430000000;49000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47359;204000000;27600000;380000000;47000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47360;153000000;24600000;330000000;46000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47361;144000000;23400000;255000000;41000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47362;132000000;22200000;230000000;38000000
HGRAZ;F7/16;CCBY4.0;2023-11-09;100mN26744E47363;72000000;12000000;230000000;38000000
